site_id,report_date,actual_production
1475.0,2023-10-31,202.7193912000172
1475.0,2023-06-30,571.4382520000056
1478.0,2023-08-31,193.8202212000051
1474.0,2023-02-28,105.80178169998797
1477.0,2024-04-30,390.0711028
1478.0,2022-08-31,244.99300000000002
1479.0,2022-02-28,113.27724569998637
1479.0,2022-04-30,338.59695130001677
1475.0,2022-10-31,240.6561
1480.0,2023-10-31,221.7852065000065
1477.0,2023-06-30,613.4791934000012
1473.0,2023-09-30,197.21462200000323
1503.0,2023-05-31,650.4406453
1477.0,2024-02-29,148.21806180000272
1474.0,2024-03-31,328.801375999997
1478.0,2024-04-30,180.2768048
1503.0,2022-08-31,587.6980000000001
1503.0,2022-01-31,156.42712840000019
1473.0,2022-06-30,278.4686817000111
1479.0,2022-05-31,320.0452802999789
1474.0,2023-07-31,533.9659511000181
1479.0,2023-07-31,313.80332179999
1477.0,2023-09-30,385.0813272999474
1473.0,2023-04-30,230.62140000000002
1476.0,2023-05-31,333.1743166000004
1479.0,2023-02-28,171.57059430000038
1473.0,2022-03-31,219.5079
1503.0,2022-03-31,428.2991
1474.0,2023-04-30,493.05500000000006
1478.0,2024-02-29,57.809835399993595
1478.0,2024-03-31,130.38768019999827
1479.0,2022-03-31,272.5613
1477.0,2023-12-31,66.8250787
1473.0,2023-11-30,72.25616709999022
1476.0,2023-11-30,82.07894180001942
1477.0,2023-11-30,153.39879729995096
1477.0,2023-10-31,229.27116400002726
1477.0,2023-08-31,442.52877890007665
1475.0,2024-03-31,266.38018519998906
1479.0,2022-08-31,358.0469
1475.0,2022-12-31,91.1913793999741
1473.0,2022-01-31,67.98608140001718
1479.0,2023-11-30,94.30850689998968
1503.0,2023-10-31,182.50598689998913
1503.0,2023-06-30,719.0652677999616
1476.0,2023-03-31,153.73555960000408
1502.0,2023-05-31,146.65927329999846
1478.0,2023-02-28,195.936975600034
1473.0,2022-12-31,51.613164800011006
1502.0,2022-03-31,115.66100000000002
1479.0,2022-10-31,173.90356440001625
1475.0,2022-06-30,513.1819111999802
1480.0,2023-12-31,65.6719779
1476.0,2024-01-31,69.6105
1477.0,2024-03-31,290.3381012000276
1480.0,2022-11-30,126.73249190000874
1480.0,2022-01-31,120.43066620003452
1474.0,2022-05-31,549.837783700037
1475.0,2023-07-31,423.5100742999854
1476.0,2023-10-31,132.26112490000202
1479.0,2023-05-31,392.51399889999925
1478.0,2023-01-31,51.65590139999752
1503.0,2023-01-31,134.79537799998522
1475.0,2022-07-31,482.44370000000004
1475.0,2022-03-31,381.579
1478.0,2022-03-31,183.7122
1479.0,2022-11-30,84.82342139999811
1478.0,2022-06-30,244.48487280000143
1475.0,2024-01-31,107.3747
1480.0,2024-01-31,110.57700000000001
1503.0,2024-01-31,82.677
1478.0,2023-05-31,259.4789373000127
1503.0,2024-02-29,146.86081979997869
1474.0,2022-11-30,69.1083
1477.0,2022-11-30,115.59094929994495
1474.0,2022-06-30,623.5192563999967
1479.0,2023-12-31,44.9079671
1475.0,2023-02-28,122.09422229999137
1480.0,2024-03-31,285.35191859995683
1476.0,2023-01-31,73.741792499985
1503.0,2022-02-28,213.39302290000228
1474.0,2022-12-31,117.46509149994758
1502.0,2022-01-31,43.22754390000127
1477.0,2022-06-30,551.1911320999596
1473.0,2023-07-31,259.001506299999
1479.0,2024-03-31,195.9956089999903
1473.0,2022-08-31,283.9693
1475.0,2022-09-30,340.01982339999785
1503.0,2022-09-30,391.6256691000102
1476.0,2022-05-31,287.24004180000213
1502.0,2023-11-30,24.742172600002586
1480.0,2023-06-30,587.2596909999925
1503.0,2023-08-31,491.2998327000456
1502.0,2023-08-31,109.42063490000001
1473.0,2023-01-31,61.547430999999314
1476.0,2022-07-31,322.6015
1480.0,2022-07-31,499.34800000000007
1502.0,2022-04-30,133.41254860000103
1474.0,2022-01-31,152.86368460001276
1479.0,2022-01-31,84.88200210000062
1478.0,2022-05-31,212.57239399999781
1480.0,2023-11-30,131.73587019997052
1474.0,2023-10-31,256.49394729991053
1478.0,2024-01-31,49.81080000000001
1480.0,2024-04-30,359.1249684
1474.0,2023-01-31,152.1862788000267
1475.0,2023-01-31,114.74458110001461
1477.0,2022-08-31,558.5766
1473.0,2022-02-28,79.96724350000508
1475.0,2022-11-30,110.18950000000001
1503.0,2023-12-31,68.5152049
1473.0,2023-10-31,120.66379240000724
1474.0,2024-02-29,158.42206520000863
1479.0,2024-02-29,88.78255850000913
,2022-01-31,61872.9
,2022-02-28,56726.9
,2022-03-31,61835.700000000004
,2022-04-30,59185.200000000004
,2022-05-31,60493.4
,2022-06-30,58214.9
,2022-07-31,59408.4
,2022-08-31,60109.0
,2022-09-30,59876.5
,2022-10-31,61894.6
,2022-11-30,60202.0
,2022-12-31,60797.200000000004
,2023-01-31,59547.9
,2023-02-28,52055.200000000004
,2023-03-31,58428.8
,2023-04-30,56367.3
,2023-05-31,57315.9
,2023-06-30,53360.3
,2023-07-31,57191.9
,2023-08-31,58546.6
,2023-09-30,57985.5
,2023-01-31,36.921
,2023-01-31,8.6428
,2022-09-30,130.8076
,2022-09-30,46.5186
,2022-09-30,347.6991
,2022-02-28,21.917
,2022-02-28,19.9857
,2022-02-28,34.7231
,2022-02-28,75.2277
,2022-08-31,80.5349
,2022-08-31,41.4656
,2022-08-31,111.0792
,2022-04-30,10.6671
,2022-04-30,82.93740000000001
,2022-12-31,47.839200000000005
,2022-12-31,15.831700000000001
,2022-03-31,63.6988
,2022-03-31,159.8856
,2022-07-31,277.00980000000004
,2022-07-31,97.31830000000001
,2022-07-31,111.40780000000001
,2022-06-30,185.4823
,2022-06-30,106.8725
,2022-06-30,38.9391
,2022-06-30,50.4618
,2022-06-30,102.77740000000001
,2022-05-31,86.5644
,2022-10-31,31.3999
,2022-01-31,54.414300000000004
,2022-11-30,34.732400000000005
,2022-11-30,0.0
,2023-05-31,102.12640000000002
,2023-03-31,44.919000000000004
,2023-03-31,44.7578
,2023-08-31,54.6716
,2023-08-31,39.0724
,2023-08-31,0.0
,2023-08-31,68.7797
,2023-08-31,88.3872
,2023-07-31,59.8269
,2023-07-31,109.06420000000001
,2023-07-31,243.61040000000003
,2023-06-30,89.8566
,2023-02-28,92.5102
,2023-02-28,50.7563
,2023-09-30,81.8245
,2023-10-31,97.4175
,2023-10-31,50.561
,2023-11-30,26.9173
,2023-11-30,19.8276
,2023-11-30,79.8281
,2023-11-30,17.732
,2023-12-31,25.0418
,2024-02-29,76.4367
,2024-02-29,20.5034
,2024-02-29,20.1717
,2024-02-29,24.2327
,2024-02-29,53.6734
,2023-04-30,118.42000000000002
,2023-04-30,52.0955
,2024-01-31,25.850900000000003
,2024-01-31,22.9245
,2023-01-31,55.133500000000005
,2023-01-31,21.1482
,2023-01-31,16.4114
,2023-01-31,15.258199999999999
,2023-01-31,12.4651
,2022-09-30,69.6291
,2022-09-30,43.0931
,2022-02-28,49.8139
,2022-02-28,40.0644
,2022-08-31,95.16380000000001
,2022-04-30,55.0529
,2022-04-30,244.2335
,2022-12-31,45.6289
,2022-12-31,32.5593
,2022-12-31,16.0921
,2022-03-31,35.9197
,2022-07-31,150.5949
,2022-07-31,61.2653
,2022-07-31,60.5771
,2022-06-30,69.0804
,2022-06-30,45.043
,2022-05-31,146.75400000000002
,2022-10-31,136.9456
,2022-10-31,53.099900000000005
,2022-10-31,39.0259
,2022-10-31,37.7828
,2022-01-31,35.96
,2022-01-31,83.33420000000001
,2022-01-31,15.0939
,2022-01-31,16.3401
,2022-11-30,20.0477
,2023-05-31,51.6274
,2023-05-31,193.9856
,2023-05-31,61.1971
,2023-05-31,93.062
,2023-05-31,57.8615
,2023-03-31,70.9869
,2023-03-31,36.7939
,2023-03-31,62.967200000000005
,2023-08-31,52.6287
,2023-08-31,40.3434
,2023-08-31,381.0086
,2023-07-31,43.6015
,2023-06-30,41.0409
,2023-06-30,86.7256
,2023-09-30,23.6437
,2023-09-30,26.284899999999997
,2023-09-30,80.6527
,2023-10-31,81.5579
,2023-10-31,37.2558
,2023-11-30,25.1968
,2023-12-31,14.250700000000002
,2023-12-31,22.3975
,2024-02-29,25.708299999999998
,2024-02-29,26.712700000000005
,2024-02-29,18.4264
,2023-04-30,84.74780000000001
,2023-04-30,86.0467
,2024-01-31,11.2096
,2024-01-31,14.3871
,2024-01-31,20.5592
,2024-01-31,14.966800000000001
,2024-04-30,22.741600000000002
,2024-04-30,120.28620000000001
,2024-04-30,46.8348
,2024-04-30,93.17360000000001
,2024-04-30,45.2476
,2023-01-31,104.24680000000001
,2023-01-31,43.6108
,2023-01-31,33.7156
,2022-09-30,57.5267
,2022-09-30,22.648600000000002
,2022-09-30,52.2412
,2022-02-28,37.125600000000006
,2022-02-28,30.1661
,2022-02-28,147.90720000000002
,2022-02-28,54.93820000000001
,2022-08-31,82.3422
,2022-08-31,59.8269
,2022-08-31,163.3607
,2022-04-30,40.1171
,2022-03-31,51.5096
,2022-07-31,96.1093
,2022-07-31,58.6272
,2022-06-30,97.31830000000001
,2022-05-31,87.2743
,2022-05-31,73.2933
,2022-05-31,43.892900000000004
,2022-05-31,99.4852
,2022-10-31,53.599
,2022-01-31,54.033
,2022-01-31,28.681200000000004
,2022-01-31,30.4327
,2022-11-30,70.47540000000001
,2023-05-31,265.9521
,2023-05-31,53.5401
,2023-03-31,55.4063
,2023-03-31,172.763
,2023-08-31,157.418
,2023-08-31,193.8306
,2023-08-31,98.4436
,2023-06-30,217.8029
,2023-06-30,207.2567
,2023-06-30,53.496700000000004
,2023-02-28,30.739600000000003
,2023-09-30,57.9018
,2023-09-30,31.375100000000003
,2023-09-30,76.2383
,2023-10-31,56.9718
,2023-10-31,40.1109
,2023-10-31,158.5557
,2023-10-31,31.375100000000003
,2023-11-30,21.9108
,2023-11-30,80.0513
,2023-12-31,31.951700000000002
,2023-12-31,12.7627
,2023-12-31,32.9003
,2024-02-29,55.304
,2023-04-30,81.0092
,2023-04-30,39.1096
,2023-04-30,83.5729
,2024-03-31,38.4865
,2024-03-31,102.5666
,2024-03-31,63.28340000000001
,2024-03-31,24.1304
,2024-01-31,49.020300000000006
,2024-01-31,11.2654
,2024-01-31,20.1221
,2024-01-31,179.49620000000002
,2023-01-31,12.418600000000001
,2022-09-30,25.106900000000003
,2022-02-28,55.1769
,2022-08-31,189.2581
,2022-04-30,67.2855
,2022-12-31,18.7457
,2022-12-31,13.3858
,2022-12-31,10.1742
,2022-12-31,7.1734
,2022-03-31,23.653
,2022-03-31,23.293400000000002
,2022-03-31,36.849700000000006
,2022-03-31,40.600699999999996
,2022-07-31,101.3948
,2022-07-31,90.15729999999999
,2022-07-31,36.6265
,2022-06-30,86.4993
,2022-06-30,137.4695
,2022-06-30,96.9122
,2022-06-30,68.4976
,2022-05-31,67.5397
,2022-05-31,241.862
,2022-05-31,106.0262
,2022-01-31,123.67760000000001
,2022-01-31,38.080400000000004
,2022-11-30,86.6729
,2022-11-30,28.541700000000002
,2023-05-31,36.89
,2023-05-31,31.5146
,2023-05-31,286.81820000000005
,2023-05-31,111.7736
,2023-03-31,141.1399
,2023-03-31,98.6296
,2023-03-31,38.4927
,2023-08-31,81.6571
,2023-08-31,241.98910000000004
,2023-08-31,37.816900000000004
,2023-08-31,57.5298
,2023-07-31,89.4288
,2023-07-31,206.8568
,2023-07-31,54.6065
,2023-06-30,107.33440000000002
,2023-06-30,156.271
,2023-09-30,45.694
,2023-09-30,69.0432
,2023-09-30,80.8759
,2023-09-30,338.9633
,2023-10-31,60.67940000000001
,2023-11-30,35.2997
,2023-12-31,18.407799999999998
,2023-12-31,12.0156
,2024-02-29,22.3975
,2024-02-29,78.0642
,2023-04-30,46.1652
,2023-04-30,49.4264
,2023-04-30,45.7684
,2023-04-30,67.053
,2024-03-31,41.9089
,2024-01-31,18.3706
,2024-04-30,27.4071
,2024-04-30,264.9446
,2023-01-31,21.331100000000003
,2023-01-31,11.7645
,2022-09-30,55.4311
,2022-02-28,16.9012
,2022-02-28,26.607300000000002
,2022-08-31,289.8996
,2022-04-30,78.9539
,2022-04-30,63.255500000000005
,2022-04-30,130.2558
,2022-04-30,126.0305
,2022-04-30,69.6043
,2022-04-30,33.4583
,2022-04-30,33.9016
,2022-04-30,41.8128
,2022-04-30,340.9225
,2022-12-31,38.7128
,2022-03-31,61.938
,2022-06-30,88.5205
,2022-05-31,99.5255
,2022-05-31,108.8069
,2022-05-31,301.4626
,2022-10-31,52.393100000000004
,2022-10-31,39.5498
,2022-10-31,36.983
,2022-10-31,16.1262
,2022-01-31,95.2227
,2022-01-31,35.7182
,2022-11-30,61.965900000000005
,2022-11-30,20.2461
,2023-05-31,98.12740000000001
,2023-05-31,420.59250000000003
,2023-05-31,72.0378
,2023-03-31,40.365100000000005
,2023-07-31,96.67970000000001
,2023-07-31,109.9012
,2023-07-31,96.3139
,2023-07-31,45.1701
,2023-07-31,110.91490000000002
,2023-06-30,54.80180000000001
,2023-06-30,103.788
,2023-02-28,18.166
,2023-02-28,101.50019999999999
,2023-02-28,144.79170000000002
,2023-02-28,99.32709999999999
,2023-09-30,86.0405
,2023-09-30,85.14150000000001
,2023-09-30,86.9736
,2023-09-30,60.16480000000001
,2023-09-30,51.2833
,2023-11-30,186.5456
,2023-11-30,16.2843
,2023-12-31,22.6796
,2023-12-31,29.2547
,2023-12-31,79.8312
,2024-02-29,23.7367
,2024-02-29,42.4669
,2024-02-29,127.968
,2024-02-29,39.6986
,2024-02-29,40.4612
,2023-04-30,32.4074
,2023-04-30,70.7234
,2024-03-31,38.5826
,2024-01-31,31.8184
,2024-01-31,11.5909
,2024-01-31,11.5537
,2024-04-30,134.2951
,2024-04-30,93.1984
,2023-01-31,12.059000000000001
,2023-01-31,10.676400000000001
,2022-09-30,39.221199999999996
,2022-02-28,32.3795
,2022-02-28,104.50720000000001
,2022-08-31,99.67120000000001
,2022-08-31,78.51370000000001
,2022-08-31,268.0012
,2022-04-30,92.1971
,2022-04-30,54.2748
,2022-12-31,34.9866
,2022-12-31,24.8434
,2022-12-31,5.9675
,2022-03-31,48.930400000000006
,2022-07-31,222.7815
,2022-07-31,92.4234
,2022-07-31,137.4695
,2022-06-30,84.6796
,2022-06-30,74.74719999999999
,2022-05-31,60.053200000000004
,2022-05-31,50.5548
,2022-05-31,117.95810000000002
,2022-10-31,134.3416
,2022-01-31,44.0789
,2022-01-31,31.406100000000002
,2022-01-31,21.4613
,2022-01-31,33.9047
,2022-11-30,170.3357
,2022-11-30,51.8413
,2022-11-30,21.5977
,2022-11-30,0.0
,2023-05-31,75.4912
,2023-03-31,48.146100000000004
,2023-03-31,20.6274
,2023-08-31,54.215900000000005
,2023-08-31,45.0461
,2023-08-31,89.3916
,2023-07-31,81.5548
,2023-07-31,65.14030000000001
,2023-07-31,226.66270000000003
,2023-07-31,244.2428
,2023-07-31,104.41109999999999
,2023-06-30,15.872000000000002
,2023-06-30,67.2421
,2023-06-30,66.10130000000001
,2023-02-28,17.561500000000002
,2023-02-28,142.4419
,2023-10-31,249.60890000000003
,2023-11-30,27.707800000000002
,2023-12-31,17.6917
,2023-12-31,34.775800000000004
,2024-02-29,44.5439
,2024-02-29,35.1788
,2024-02-29,16.820600000000002
,2024-02-29,20.4352
,2023-04-30,76.61030000000001
,2024-03-31,133.0365
,2024-01-31,52.1823
,2024-01-31,21.266000000000002
,2024-01-31,20.8103
,2024-04-30,218.63989999999998
,2024-04-30,128.061
,2024-04-30,91.6205
,2024-04-30,33.8117
,2023-01-31,36.4529
,2023-01-31,20.804100000000002
,2023-01-31,18.0761
,2023-01-31,9.293800000000001
,2022-09-30,48.6948
,2022-09-30,170.1063
,2022-09-30,91.6639
,2022-09-30,32.0075
,2022-02-28,29.3725
,2022-02-28,34.627
,2022-02-28,42.153800000000004
,2022-08-31,97.8112
,2022-04-30,80.0141
,2022-12-31,60.8468
,2022-12-31,17.98
,2022-03-31,117.4993
,2022-03-31,68.789
,2022-06-30,161.2403
,2022-06-30,222.7815
,2022-06-30,60.5771
,2022-05-31,190.1881
,2022-05-31,42.3119
,2022-10-31,34.4999
,2022-11-30,37.9812
,2022-11-30,31.750200000000003
,2022-11-30,16.5602
,2023-05-31,47.1944
,2023-05-31,45.5452
,2023-08-31,182.9651
,2023-08-31,220.15890000000002
,2023-07-31,65.596
,2023-07-31,71.4116
,2023-06-30,78.4734
,2023-02-28,54.175599999999996
,2023-09-30,53.9586
,2023-09-30,7.6229000000000005
,2023-09-30,169.2631
,2023-10-31,117.955
,2023-10-31,39.6273
,2023-11-30,19.1983
,2023-11-30,43.753400000000006
,2023-11-30,26.765400000000003
,2023-12-31,29.6298
,2023-12-31,65.3573
,2023-12-31,20.367
,2023-12-31,19.328500000000002
,2024-02-29,20.1779
,2024-02-29,37.863400000000006
,2024-02-29,26.126800000000003
,2023-04-30,73.6777
,2024-03-31,61.287
,2024-03-31,50.68500000000001
,2024-01-31,31.9579
,2024-01-31,24.6109
,2023-01-31,53.9245
,2023-01-31,31.8928
,2023-01-31,14.774600000000001
,2022-09-30,0.0
,2022-02-28,145.2784
,2022-08-31,107.1112
,2022-12-31,22.1092
,2022-12-31,21.0242
,2022-03-31,71.7061
,2022-03-31,59.9261
,2022-07-31,52.0862
,2022-07-31,50.4618
,2022-07-31,69.0804
,2022-07-31,86.0622
,2022-06-30,57.3221
,2022-05-31,89.9434
,2022-05-31,110.59870000000001
,2022-05-31,45.008900000000004
,2022-05-31,63.06640000000001
,2022-10-31,55.6078
,2022-01-31,67.54899999999999
,2022-01-31,35.6841
,2023-05-31,249.395
,2023-03-31,62.7626
,2023-08-31,62.0062
,2023-07-31,64.4583
,2023-07-31,124.4929
,2023-07-31,84.7447
,2023-06-30,186.8525
,2023-06-30,86.5551
,2023-09-30,79.9552
,2023-10-31,34.5929
,2023-10-31,36.6327
,2023-10-31,34.9153
,2023-10-31,54.51350000000001
,2023-11-30,11.7676
,2023-12-31,25.773400000000002
,2024-02-29,28.489
,2024-02-29,97.0052
,2023-04-30,260.18300000000005
,2023-04-30,58.1219
,2024-03-31,50.0154
,2024-01-31,14.8087
,2024-04-30,58.931000000000004
,2024-04-30,60.0842
,2024-04-30,128.7771
,2023-01-31,24.211
,2023-01-31,18.224899999999998
,2023-01-31,13.6586
,2023-01-31,10.809700000000001
,2022-09-30,59.901300000000006
,2022-09-30,209.97230000000002
,2022-02-28,51.1376
,2022-02-28,89.2676
,2022-08-31,123.89150000000001
,2022-08-31,55.60470000000001
,2022-08-31,55.0064
,2022-04-30,39.8257
,2022-12-31,36.4529
,2022-12-31,18.7271
,2022-06-30,206.925
,2022-05-31,112.91130000000001
,2022-05-31,101.40100000000001
,2022-10-31,70.24910000000001
,2022-01-31,14.8056
,2022-01-31,22.199099999999998
,2022-11-30,21.6907
,2022-11-30,16.848499999999998
,2023-05-31,192.9068
,2023-05-31,68.2434
,2023-03-31,77.2706
,2023-03-31,320.8996
,2023-03-31,62.186
,2023-08-31,64.3932
,2023-08-31,76.4367
,2023-08-31,85.14460000000001
,2023-07-31,153.38173819067364
,2023-07-31,104.4824
,2023-07-31,56.6804
,2023-07-31,93.13950000000001
,2023-07-31,71.0236009
,2023-06-30,95.6195
,2023-06-30,227.0626
,2023-06-30,116.4515
,2023-02-28,67.88069999999999
,2023-02-28,49.4388
,2023-09-30,54.56000000000001
,2023-11-30,35.3369
,2023-12-31,15.6395
,2023-12-31,161.0667
,2023-12-31,30.984499999999997
,2024-03-31,38.812
,2024-03-31,66.8112
,2024-03-31,43.9735
,2024-01-31,16.467200000000002
,2024-01-31,20.878500000000003
,2024-04-30,63.3671
,2023-01-31,20.0508
,2022-09-30,52.86430000000001
,2022-09-30,45.043
,2022-09-30,79.93350000000001
,2022-02-28,55.5706
,2022-02-28,36.304100000000005
,2022-02-28,42.966
,2022-02-28,107.3871
,2022-02-28,126.3622
,2022-02-28,40.3682
,2022-08-31,29.378700000000002
,2022-08-31,107.4429
,2022-08-31,476.59400000000005
,2022-04-30,69.2013
,2022-04-30,114.6907
,2022-04-30,64.95120000000001
,2022-12-31,48.5026
,2022-12-31,26.7003
,2022-12-31,20.708
,2022-03-31,68.7425
,2022-03-31,57.083400000000005
,2022-06-30,96.1093
,2022-06-30,82.2213
,2022-06-30,52.0862
,2022-06-30,432.9553
,2022-05-31,31.4495
,2022-05-31,110.0345
,2022-05-31,88.2508
,2022-10-31,45.3716
,2022-10-31,32.9592
,2022-10-31,25.528499999999998
,2022-01-31,53.0968
,2022-11-30,23.1074
,2023-05-31,152.9478
,2023-05-31,70.5994
,2023-05-31,55.8434
,2023-03-31,40.703
,2023-03-31,64.8086
,2023-03-31,50.4618
,2023-03-31,144.91570000000002
,2023-06-30,96.6673
,2023-02-28,16.9167
,2023-02-28,47.5633
,2023-02-28,117.49310000000001
,2023-02-28,30.4048
,2023-10-31,257.5604
,2023-10-31,61.504
,2023-11-30,18.9596
,2023-11-30,42.014300000000006
,2024-02-29,39.2367
,2024-02-29,19.4866
,2023-04-30,206.1841
,2023-04-30,98.72879999999999
,2024-03-31,37.5751
,2024-03-31,57.54220000000001
,2024-03-31,49.2807
,2024-01-31,28.954
,2024-01-31,15.2613
,2024-01-31,15.8193
,2024-01-31,48.4685
,2024-01-31,37.0543
,2024-01-31,99.7859
,2024-04-30,45.145300000000006
,2023-01-31,29.45
,2022-02-28,33.520300000000006
,2022-08-31,82.2368
,2022-08-31,255.7934
,2022-08-31,95.6691
,2022-08-31,69.6694
,2022-12-31,27.094
,2022-03-31,44.578
,2022-07-31,68.4976
,2022-07-31,395.3585
,2022-06-30,105.39690000000002
,2022-05-31,39.044500000000006
,2022-01-31,37.0512
,2022-11-30,98.1212
,2022-11-30,43.5333
,2022-11-30,33.1452
,2022-11-30,21.8643
,2023-05-31,97.2067
,2023-03-31,87.92840000000001
,2023-07-31,156.2152
,2023-07-31,119.5763
,2023-07-31,75.0572
,2023-06-30,85.8204
,2023-06-30,58.9
,2023-02-28,55.35360000000001
,2023-02-28,32.2741
,2023-09-30,46.0598
,2023-11-30,33.2785
,2023-11-30,35.1261
,2023-11-30,17.143
,2023-12-31,63.345400000000005
,2023-12-31,39.4382
,2023-12-31,24.5458
,2024-02-29,35.3307
,2024-02-29,16.0425
,2024-02-29,25.327
,2023-04-30,35.544599999999996
,2024-01-31,63.8445
,2024-04-30,211.73
,2024-04-30,78.09830000000001
,2024-04-30,56.11000000000001
,2023-01-31,151.342
,2023-01-31,27.6241
,2023-01-31,16.4021
,2022-09-30,48.2856
,2022-02-28,56.6804
,2022-02-28,70.2088
,2022-08-31,60.946000000000005
,2022-08-31,219.19480000000001
,2022-08-31,68.1194
,2022-04-30,186.7688
,2022-04-30,46.8193
,2022-04-30,74.4124
,2022-12-31,70.928
,2022-12-31,15.2117
,2022-03-31,305.1919
,2022-03-31,67.8559
,2022-03-31,28.2937
,2022-03-31,110.8188
,2022-03-31,47.7586
,2022-07-31,102.77740000000001
,2022-07-31,63.838300000000004
,2022-07-31,432.9553
,2022-07-31,92.1723
,2022-06-30,63.01370000000001
,2022-06-30,61.2653
,2022-06-30,63.838300000000004
,2022-05-31,513.4809
,2022-10-31,91.512
,2022-10-31,71.3217
,2022-10-31,52.5171
,2022-10-31,51.9064
,2022-01-31,35.8174
,2022-01-31,63.8352
,2022-01-31,35.1943
,2022-01-31,39.7792
,2022-01-31,57.914199999999994
,2022-01-31,41.6206
,2022-11-30,32.054
,2022-11-30,28.0829
,2022-11-30,14.1918
,2022-11-30,13.0448
,2023-05-31,49.507000000000005
,2023-05-31,30.262200000000004
,2023-03-31,103.05019999999999
,2023-03-31,26.319000000000003
,2023-03-31,72.1494
,2023-03-31,73.49170000000001
,2023-08-31,84.2208
,2023-08-31,27.2738
,2023-08-31,62.055800000000005
,2023-08-31,42.6746
,2023-08-31,55.98290000000001
,2023-08-31,102.38990000000001
,2023-07-31,117.52099999999999
,2023-06-30,199.0231
,2023-09-30,76.1546
,2023-09-30,57.4182
,2023-10-31,84.1092
,2023-10-31,70.8102
,2023-10-31,53.5122
,2023-11-30,26.7809
,2023-11-30,14.8893
,2023-11-30,35.0021
,2023-11-30,15.865800000000002
,2023-12-31,45.098800000000004
,2023-12-31,14.684700000000001
,2023-12-31,12.669699999999999
,2024-02-29,55.69460000000001
,2024-02-29,30.4668
,2023-04-30,152.1077
,2023-04-30,27.9434
,2024-03-31,140.1014
,2024-03-31,38.495799999999996
,2024-03-31,178.9196
,2024-03-31,279.1209
,2024-01-31,15.6395
,2024-01-31,21.5512
,2024-01-31,29.4872
,2024-04-30,172.96450000000002
,2024-04-30,39.866
,2023-01-31,34.503
,2023-01-31,21.538800000000002
,2023-01-31,11.8172
,2022-09-30,80.3768
,2022-09-30,73.3026
,2022-09-30,65.5309
,2022-09-30,49.228
,2022-02-28,46.614700000000006
,2022-08-31,39.3204
,2022-08-31,190.3586
,2022-04-30,71.4612
,2022-04-30,72.7818
,2022-04-30,65.61770000000001
,2022-04-30,25.4975
,2022-03-31,135.4018
,2022-07-31,213.52490000000003
,2022-07-31,100.4834
,2022-07-31,96.9122
,2022-06-30,56.6091
,2022-05-31,65.6704
,2022-10-31,18.383
,2022-10-31,0.0
,2022-01-31,50.468
,2022-11-30,18.9968
,2023-05-31,117.7752
,2023-05-31,81.6974
,2023-03-31,63.86930000000001
,2023-08-31,70.6738
,2023-07-31,91.1524
,2023-07-31,103.70430000000002
,2023-07-31,132.4258
,2023-07-31,111.5969
,2023-06-30,180.24020000000002
,2023-06-30,54.8173
,2023-06-30,68.541
,2023-06-30,38.7934
,2023-06-30,82.4941
,2023-02-28,132.8412
,2023-09-30,219.57610000000003
,2023-09-30,29.667
,2023-09-30,51.956
,2023-10-31,34.744800000000005
,2023-10-31,49.358200000000004
,2024-02-29,15.9278
,2023-04-30,83.73100000000001
,2023-04-30,100.06800000000001
,2024-03-31,67.03750000000001
,2024-03-31,73.7862
,2024-01-31,62.3224
,2024-04-30,392.9808
,2024-04-30,75.76400000000001
,2024-04-30,34.2612
,2024-04-30,60.4841
,2024-04-30,70.5901
,2023-01-31,22.1278
,2022-09-30,46.4721
,2022-09-30,342.9344
,2022-02-28,47.222300000000004
,2022-02-28,56.5223
,2022-02-28,83.1079
,2022-02-28,41.726000000000006
,2022-08-31,167.8743
,2022-08-31,95.914
,2022-04-30,403.18910000000005
,2022-04-30,34.127900000000004
,2022-04-30,
,2022-03-31,46.7821
,2022-03-31,63.5686
,2022-03-31,64.0925
,2022-07-31,67.25760000000001
,2022-07-31,82.2213
,2022-06-30,90.15729999999999
,2022-05-31,27.658200000000004
,2022-10-31,40.2318
,2022-01-31,20.739
,2022-01-31,39.153000000000006
,2022-11-30,15.7201
,2023-05-31,451.89009999999996
,2023-05-31,69.50200000000001
,2023-03-31,339.61120000000005
,2023-03-31,31.452600000000004
,2023-03-31,44.6462
,2023-08-31,94.85379999999999
,2023-08-31,80.12570000000001
,2023-08-31,53.62070000000001
,2023-06-30,61.52570000000001
,2023-06-30,60.400400000000005
,2023-02-28,44.3951
,2023-02-28,42.7366
,2023-10-31,19.2324
,2023-11-30,17.7971
,2023-11-30,12.830900000000002
,2023-11-30,16.6718
,2024-02-29,23.3182
,2023-04-30,57.1671
,2023-04-30,10.1897
,2023-04-30,80.4574
,2023-04-30,89.8566
,2024-03-31,30.578400000000002
,2024-03-31,73.9846
,2024-04-30,44.5377
,2024-04-30,56.792
,2024-04-30,48.7382
,2024-04-30,340.24670000000003
,2023-01-31,36.7412
,2023-01-31,27.9589
,2022-09-30,26.7375
,2022-02-28,39.5126
,2022-08-31,59.922999999999995
,2022-04-30,89.0692
,2022-12-31,14.973
,2022-03-31,24.4559
,2022-03-31,37.1287
,2022-03-31,95.6908
,2022-07-31,106.8725
,2022-06-30,79.97070000000001
,2022-10-31,25.571900000000003
,2022-10-31,22.2425
